N Params,Exec Time,Device
1020302,0.004228830337524414,ASIC
1020302,0.003309965133666992,ASIC
1020302,0.003325223922729492,ASIC
1020302,0.0034651756286621094,ASIC
1020302,0.003279447555541992,ASIC
1020302,0.0033028125762939453,ASIC
1020302,0.0032825469970703125,ASIC
1020302,0.003302335739135742,ASIC
1020302,0.0055217742919921875,ASIC
1020302,0.0032453536987304688,ASIC
1020302,0.003282785415649414,ASIC
1020302,0.0068874359130859375,ASIC
1020302,0.004100322723388672,ASIC
1020302,0.004014730453491211,ASIC
1020302,0.003241300582885742,ASIC
1020302,0.0051610469818115234,ASIC
1020302,0.005475282669067383,ASIC
1020302,0.0036606788635253906,ASIC
1020302,0.003391742706298828,ASIC
1020302,0.0032987594604492188,ASIC
1020302,0.003415822982788086,ASIC
1020302,0.003264904022216797,ASIC
1020302,0.003372669219970703,ASIC
1020302,0.003351449966430664,ASIC
1020302,0.0033478736877441406,ASIC
1020302,0.003293752670288086,ASIC
1020302,0.0036149024963378906,ASIC
1020302,0.003408193588256836,ASIC
1020302,0.0033910274505615234,ASIC
1020302,0.0034613609313964844,ASIC
1020302,0.0033960342407226562,ASIC
1020302,0.0032792091369628906,ASIC
1020302,0.0036394596099853516,ASIC
1020302,0.003901243209838867,ASIC
1020302,0.0037949085235595703,ASIC
1020302,0.004647493362426758,ASIC
1020302,0.00505375862121582,ASIC
1020302,0.0033080577850341797,ASIC
1020302,0.003312349319458008,ASIC
1020302,0.0032536983489990234,ASIC
1020302,0.003290414810180664,ASIC
1020302,0.0032286643981933594,ASIC
1020302,0.0032563209533691406,ASIC
1020302,0.003259897232055664,ASIC
1020302,0.0032339096069335938,ASIC
1020302,0.0034008026123046875,ASIC
1020302,0.003344297409057617,ASIC
1020302,0.003252744674682617,ASIC
1020302,0.0032584667205810547,ASIC
1020302,0.003596782684326172,ASIC
1020302,0.004461050033569336,ASIC
1020302,0.003274679183959961,ASIC
1020302,0.0034284591674804688,ASIC
1020302,0.0036110877990722656,ASIC
1020302,0.003268718719482422,ASIC
1020302,0.0033910274505615234,ASIC
1020302,0.003326892852783203,ASIC
1020302,0.003296375274658203,ASIC
1020302,0.003282785415649414,ASIC
1020302,0.0032837390899658203,ASIC
1020302,0.0036487579345703125,ASIC
1020302,0.0032851696014404297,ASIC
1020302,0.003254413604736328,ASIC
1020302,0.0032739639282226562,ASIC
1020302,0.0059850215911865234,ASIC
1020302,0.003297567367553711,ASIC
1020302,0.003273487091064453,ASIC
1020302,0.0047914981842041016,ASIC
1020302,0.004970073699951172,ASIC
1020302,0.0033140182495117188,ASIC
1020302,0.006487607955932617,ASIC
1020302,0.0033850669860839844,ASIC
1020302,0.0033233165740966797,ASIC
1020302,0.003307819366455078,ASIC
1020302,0.0033216476440429688,ASIC
1020302,0.0033516883850097656,ASIC
1020302,0.0034036636352539062,ASIC
1020302,0.0034868717193603516,ASIC
1020302,0.0033833980560302734,ASIC
1020302,0.0036025047302246094,ASIC
1020302,0.0033740997314453125,ASIC
1020302,0.0032682418823242188,ASIC
1020302,0.0032901763916015625,ASIC
1020302,0.0032591819763183594,ASIC
1020302,0.0034799575805664062,ASIC
1020302,0.0033605098724365234,ASIC
1020302,0.003724336624145508,ASIC
1020302,0.0032927989959716797,ASIC
1020302,0.0033316612243652344,ASIC
1020302,0.003289461135864258,ASIC
1020302,0.003340005874633789,ASIC
1020302,0.003954172134399414,ASIC
1020302,0.0039174556732177734,ASIC
1020302,0.0073223114013671875,ASIC
1020302,0.0032775402069091797,ASIC
1020302,0.0034127235412597656,ASIC
1020302,0.003271818161010742,ASIC
1020302,0.0033178329467773438,ASIC
1020302,0.0032672882080078125,ASIC
1020302,0.0033826828002929688,ASIC
1020302,0.003296375274658203,ASIC
1020302,0.0032410621643066406,ASIC
1020302,0.003414630889892578,ASIC
1020302,0.0032901763916015625,ASIC
1020302,0.003269672393798828,ASIC
1020302,0.003275156021118164,ASIC
1020302,0.0033130645751953125,ASIC
1020302,0.0033125877380371094,ASIC
1020302,0.0032699108123779297,ASIC
1020302,0.003256082534790039,ASIC
1020302,0.003286600112915039,ASIC
1020302,0.0074329376220703125,ASIC
1020302,0.003641843795776367,ASIC
1020302,0.003443002700805664,ASIC
1020302,0.0036873817443847656,ASIC
1020302,0.0036284923553466797,ASIC
1020302,0.0032875537872314453,ASIC
1020302,0.0036063194274902344,ASIC
1020302,0.004715442657470703,ASIC
1020302,0.003616809844970703,ASIC
1020302,0.0033152103424072266,ASIC
1020302,0.0034134387969970703,ASIC
1020302,0.0038187503814697266,ASIC
1020302,0.003423452377319336,ASIC
1020302,0.003513813018798828,ASIC
1020302,0.003366708755493164,ASIC
1020302,0.0033037662506103516,ASIC
1020302,0.0033080577850341797,ASIC
1020302,0.0032825469970703125,ASIC
1020302,0.0032737255096435547,ASIC
1020302,0.0032961368560791016,ASIC
1020302,0.0032417774200439453,ASIC
1020302,0.0032427310943603516,ASIC
1020302,0.0035915374755859375,ASIC
1020302,0.0034742355346679688,ASIC
1020302,0.003920316696166992,ASIC
1020302,0.004226207733154297,ASIC
1020302,0.0033652782440185547,ASIC
1020302,0.003930807113647461,ASIC
1020302,0.0033311843872070312,ASIC
1020302,0.0033881664276123047,ASIC
1020302,0.003264188766479492,ASIC
1020302,0.003317594528198242,ASIC
1020302,0.003269672393798828,ASIC
1020302,0.003312349319458008,ASIC
1020302,0.0031943321228027344,ASIC
1020302,0.003280162811279297,ASIC
1020302,0.005956888198852539,ASIC
1020302,0.003268003463745117,ASIC
1020302,0.0032320022583007812,ASIC
1020302,0.003509044647216797,ASIC
1020302,0.0033049583435058594,ASIC
1020302,0.003307819366455078,ASIC
1020302,0.003215789794921875,ASIC
1020302,0.003238201141357422,ASIC
1020302,0.0032682418823242188,ASIC
1020302,0.003241300582885742,ASIC
1020302,0.0034613609313964844,ASIC
1020302,0.0034987926483154297,ASIC
1020302,0.0032308101654052734,ASIC
1020302,0.0033006668090820312,ASIC
1020302,0.003439188003540039,ASIC
1020302,0.003289937973022461,ASIC
1020302,0.003312349319458008,ASIC
1020302,0.0033109188079833984,ASIC
1020302,0.003246784210205078,ASIC
1020302,0.003315448760986328,ASIC
1020302,0.0033462047576904297,ASIC
1020302,0.0032682418823242188,ASIC
1020302,0.0036072731018066406,ASIC
1020302,0.0034186840057373047,ASIC
1020302,0.003381013870239258,ASIC
1020302,0.0033893585205078125,ASIC
1020302,0.003284931182861328,ASIC
1020302,0.003238201141357422,ASIC
1020302,0.0032510757446289062,ASIC
1020302,0.003608226776123047,ASIC
1020302,0.0041162967681884766,ASIC
1020302,0.003592252731323242,ASIC
1020302,0.0035185813903808594,ASIC
1020302,0.0032689571380615234,ASIC
1020302,0.0033211708068847656,ASIC
1020302,0.00325775146484375,ASIC
1020302,0.003487825393676758,ASIC
1020302,0.0033392906188964844,ASIC
1020302,0.00383758544921875,ASIC
1020302,0.0034487247467041016,ASIC
1020302,0.0034627914428710938,ASIC
1020302,0.0032296180725097656,ASIC
1020302,0.0036840438842773438,ASIC
1020302,0.0032536983489990234,ASIC
1020302,0.003257274627685547,ASIC
1020302,0.0042724609375,ASIC
1020302,0.006407976150512695,ASIC
1020302,0.003312349319458008,ASIC
1020302,0.0032749176025390625,ASIC
1020302,0.0032873153686523438,ASIC
1020302,0.0032682418823242188,ASIC
1020302,0.003432750701904297,ASIC
1020302,0.0033979415893554688,ASIC
1020302,0.0033638477325439453,ASIC
1020302,0.0032885074615478516,ASIC
1020302,0.003210783004760742,ASIC
1020302,0.0032596588134765625,ASIC
1020302,0.003246784210205078,ASIC
1020302,0.0040247440338134766,ASIC
1020302,0.003314495086669922,ASIC
1020302,0.0032427310943603516,ASIC
1020302,0.0032453536987304688,ASIC
1020302,0.0034017562866210938,ASIC
1020302,0.003504514694213867,ASIC
1020302,0.0035283565521240234,ASIC
1020302,0.003358602523803711,ASIC
1020302,0.0032944679260253906,ASIC
1020302,0.0068817138671875,ASIC
1020302,0.0045337677001953125,ASIC
1020302,0.0033063888549804688,ASIC
1020302,0.003409147262573242,ASIC
1020302,0.0036163330078125,ASIC
1020302,0.006109952926635742,ASIC
1020302,0.003365039825439453,ASIC
1020302,0.0033524036407470703,ASIC
1020302,0.0032749176025390625,ASIC
1020302,0.0033495426177978516,ASIC
1020302,0.003365039825439453,ASIC
1020302,0.003510713577270508,ASIC
1020302,0.0032608509063720703,ASIC
1020302,0.003292560577392578,ASIC
1020302,0.0035228729248046875,ASIC
1020302,0.003242015838623047,ASIC
1020302,0.003671407699584961,ASIC
1020302,0.004758596420288086,ASIC
1020302,0.0031952857971191406,ASIC
1020302,0.003321409225463867,ASIC
1020302,0.0033240318298339844,ASIC
1020302,0.003276824951171875,ASIC
1020302,0.003541231155395508,ASIC
1020302,0.0035533905029296875,ASIC
1020302,0.003243684768676758,ASIC
1020302,0.0036356449127197266,ASIC
1020302,0.0032684803009033203,ASIC
1020302,0.0033292770385742188,ASIC
1020302,0.0032634735107421875,ASIC
1020302,0.003247976303100586,ASIC
1020302,0.00336456298828125,ASIC
1020302,0.0032291412353515625,ASIC
1020302,0.003217935562133789,ASIC
1020302,0.0033130645751953125,ASIC
1020302,0.0033578872680664062,ASIC
1020302,0.0032927989959716797,ASIC
1020302,0.003532886505126953,ASIC
1020302,0.003220081329345703,ASIC
1020302,0.0035369396209716797,ASIC
1020302,0.0035719871520996094,ASIC
1020302,0.0032868385314941406,ASIC
1020302,0.0032744407653808594,ASIC
1020302,0.003603696823120117,ASIC
1020302,0.0032536983489990234,ASIC
1020302,0.003287076950073242,ASIC
1020302,0.0032966136932373047,ASIC
1020302,0.0033605098724365234,ASIC
1020302,0.0032815933227539062,ASIC
1020302,0.00327301025390625,ASIC
1020302,0.003302335739135742,ASIC
1020302,0.0033397674560546875,ASIC
1020302,0.0033121109008789062,ASIC
1020302,0.003363370895385742,ASIC
1020302,0.0035784244537353516,ASIC
1020302,0.0032732486724853516,ASIC
1020302,0.003585338592529297,ASIC
1020302,0.0033059120178222656,ASIC
1020302,0.0032367706298828125,ASIC
1020302,0.003262758255004883,ASIC
1020302,0.006018638610839844,ASIC
1020302,0.003253459930419922,ASIC
1020302,0.0035293102264404297,ASIC
1020302,0.005587577819824219,ASIC
1020302,0.0033791065216064453,ASIC
1020302,0.003203153610229492,ASIC
1020302,0.0035343170166015625,ASIC
1020302,0.003246307373046875,ASIC
1020302,0.0035533905029296875,ASIC
1020302,0.003284931182861328,ASIC
1020302,0.003226757049560547,ASIC
1020302,0.003201007843017578,ASIC
1020302,0.003316164016723633,ASIC
1020302,0.011586904525756836,ASIC
1020302,0.003208637237548828,ASIC
1020302,0.003560781478881836,ASIC
1020302,0.0032668113708496094,ASIC
1020302,0.0032644271850585938,ASIC
1020302,0.0032155513763427734,ASIC
1020302,0.0032601356506347656,ASIC
1020302,0.003560304641723633,ASIC
1020302,0.003559589385986328,ASIC
1020302,0.0033223628997802734,ASIC
1020302,0.0033457279205322266,ASIC
1020302,0.003719806671142578,ASIC
1020302,0.003255128860473633,ASIC
1020302,0.0033316612243652344,ASIC
1020302,0.0036580562591552734,ASIC
1020302,0.0033233165740966797,ASIC
1020302,0.0034453868865966797,ASIC
1020302,0.0033941268920898438,ASIC
1020302,0.0032682418823242188,ASIC
1020302,0.003579378128051758,ASIC
1020302,0.0032377243041992188,ASIC
1020302,0.003529071807861328,ASIC
1020302,0.0033926963806152344,ASIC
1020302,0.004873752593994141,ASIC
1020302,0.0032377243041992188,ASIC
1020302,0.0033118724822998047,ASIC
1020302,0.003437519073486328,ASIC
1020302,0.0034112930297851562,ASIC
1020302,0.0036613941192626953,ASIC
1020302,0.003988742828369141,ASIC
1020302,0.0034646987915039062,ASIC
1020302,0.0036590099334716797,ASIC
1020302,0.00370025634765625,ASIC
1020302,0.0032677650451660156,ASIC
1020302,0.0038666725158691406,ASIC
1020302,0.003256559371948242,ASIC
1020302,0.003244161605834961,ASIC
1020302,0.00813913345336914,ASIC
1020302,0.0037529468536376953,ASIC
1020302,0.0033485889434814453,ASIC
1020302,0.0035400390625,ASIC
1020302,0.003292560577392578,ASIC
1020302,0.003312349319458008,ASIC
1020302,0.005236625671386719,ASIC
1020302,0.008406639099121094,ASIC
1020302,0.003635406494140625,ASIC
1020302,0.00344085693359375,ASIC
1020302,0.003270387649536133,ASIC
1020302,0.005095958709716797,ASIC
1020302,0.0034189224243164062,ASIC
1020302,0.004406452178955078,ASIC
1020302,0.004344463348388672,ASIC
1020302,0.0072557926177978516,ASIC
1020302,0.01203608512878418,ASIC
1020302,0.0033826828002929688,ASIC
1020302,0.0056192874908447266,ASIC
1020302,0.003627300262451172,ASIC
1020302,0.007803201675415039,ASIC
1020302,0.0035767555236816406,ASIC
1020302,0.006528139114379883,ASIC
1020302,0.003332376480102539,ASIC
1020302,0.0044651031494140625,ASIC
1020302,0.00409245491027832,ASIC
1020302,0.0036215782165527344,ASIC
1020302,0.00328826904296875,ASIC
1020302,0.004325389862060547,ASIC
1020302,0.00424957275390625,ASIC
1020302,0.011955022811889648,ASIC
1020302,0.0033979415893554688,ASIC
1020302,0.004790544509887695,ASIC
1020302,0.003711700439453125,ASIC
1020302,0.0033690929412841797,ASIC
1020302,0.0033652782440185547,ASIC
1020302,0.00350189208984375,ASIC
1020302,0.005736827850341797,ASIC
1020302,0.0034563541412353516,ASIC
1020302,0.007605791091918945,ASIC
1020302,0.003343343734741211,ASIC
1020302,0.0036346912384033203,ASIC
1020302,0.003568410873413086,ASIC
1020302,0.0033485889434814453,ASIC
1020302,0.003397703170776367,ASIC
1020302,0.003456592559814453,ASIC
1020302,0.0033037662506103516,ASIC
1020302,0.003290891647338867,ASIC
1020302,0.003575563430786133,ASIC
1020302,0.006700754165649414,ASIC
1020302,0.0033254623413085938,ASIC
1020302,0.0033111572265625,ASIC
1020302,0.003313779830932617,ASIC
1020302,0.0033249855041503906,ASIC
1020302,0.0033333301544189453,ASIC
1020302,0.003390789031982422,ASIC
1020302,0.0035812854766845703,ASIC
1020302,0.0033740997314453125,ASIC
1020302,0.0034132003784179688,ASIC
1020302,0.0033369064331054688,ASIC
1020302,0.0033407211303710938,ASIC
1020302,0.003655672073364258,ASIC
1020302,0.0033216476440429688,ASIC
1020302,0.0032777786254882812,ASIC
1020302,0.0033288002014160156,ASIC
1020302,0.003304719924926758,ASIC
1020302,0.0033540725708007812,ASIC
1020302,0.003443002700805664,ASIC
1020302,0.0033431053161621094,ASIC
1020302,0.0033779144287109375,ASIC
1020302,0.0033414363861083984,ASIC
1020302,0.006981372833251953,ASIC
1020302,0.003487825393676758,ASIC
1020302,0.003294229507446289,ASIC
1020302,0.0033533573150634766,ASIC
1020302,0.0037572383880615234,ASIC
1020302,0.0033016204833984375,ASIC
1020302,0.0032694339752197266,ASIC
1020302,0.003281831741333008,ASIC
1020302,0.00347900390625,ASIC
1020302,0.0032930374145507812,ASIC
1020302,0.003278017044067383,ASIC
1020302,0.003524303436279297,ASIC
1020302,0.0038530826568603516,ASIC
1020302,0.003597736358642578,ASIC
1020302,0.00342559814453125,ASIC
1020302,0.0033097267150878906,ASIC
1020302,0.003270864486694336,ASIC
1020302,0.0033156871795654297,ASIC
1020302,0.0034093856811523438,ASIC
1020302,0.003298521041870117,ASIC
1020302,0.0033006668090820312,ASIC
1020302,0.0032656192779541016,ASIC
1020302,0.003348112106323242,ASIC
1020302,0.0033311843872070312,ASIC
1020302,0.003329038619995117,ASIC
1020302,0.003352642059326172,ASIC
1020302,0.0032482147216796875,ASIC
1020302,0.003305673599243164,ASIC
1020302,0.003652811050415039,ASIC
1020302,0.005609989166259766,ASIC
1020302,0.0034041404724121094,ASIC
1020302,0.0032815933227539062,ASIC
1020302,0.003326892852783203,ASIC
1020302,0.004122257232666016,ASIC
1020302,0.0033788681030273438,ASIC
1020302,0.0035190582275390625,ASIC
1020302,0.0032875537872314453,ASIC
1020302,0.004225730895996094,ASIC
1020302,0.004801750183105469,ASIC
1020302,0.0032749176025390625,ASIC
1020302,0.003274679183959961,ASIC
1020302,0.0032508373260498047,ASIC
1020302,0.004265546798706055,ASIC
1020302,0.0034110546112060547,ASIC
1020302,0.0057489871978759766,ASIC
1020302,0.003939151763916016,ASIC
1020302,0.003330230712890625,ASIC
1020302,0.004574775695800781,ASIC
1020302,0.0035636425018310547,ASIC
1020302,0.003497600555419922,ASIC
1020302,0.006028413772583008,ASIC
1020302,0.0037240982055664062,ASIC
1020302,0.003257274627685547,ASIC
1020302,0.003306865692138672,ASIC
1020302,0.003365039825439453,ASIC
1020302,0.003238677978515625,ASIC
1020302,0.009717941284179688,ASIC
1020302,0.0033042430877685547,ASIC
1020302,0.003297090530395508,ASIC
1020302,0.0033850669860839844,ASIC
1020302,0.011228322982788086,ASIC
1020302,0.005599021911621094,ASIC
1020302,0.003435373306274414,ASIC
1020302,0.00504612922668457,ASIC
1020302,0.003655672073364258,ASIC
1020302,0.0037500858306884766,ASIC
1020302,0.0032913684844970703,ASIC
1020302,0.0032901763916015625,ASIC
1020302,0.003722667694091797,ASIC
1020302,0.0034449100494384766,ASIC
1020302,0.0033473968505859375,ASIC
1020302,0.0035347938537597656,ASIC
1020302,0.003720521926879883,ASIC
1020302,0.0036468505859375,ASIC
1020302,0.0036172866821289062,ASIC
1020302,0.0033113956451416016,ASIC
1020302,0.003283977508544922,ASIC
1020302,0.0032498836517333984,ASIC
1020302,0.003304719924926758,ASIC
1020302,0.0032503604888916016,ASIC
1020302,0.0033111572265625,ASIC
1020302,0.0032634735107421875,ASIC
1020302,0.003484487533569336,ASIC
1020302,0.0033063888549804688,ASIC
1020302,0.003228902816772461,ASIC
1020302,0.003288745880126953,ASIC
1020302,0.0032629966735839844,ASIC
1020302,0.0033440589904785156,ASIC
1020302,0.0033812522888183594,ASIC
1020302,0.0033113956451416016,ASIC
1020302,0.0035316944122314453,ASIC
1020302,0.003329753875732422,ASIC
1020302,0.003314495086669922,ASIC
1020302,0.0032393932342529297,ASIC
1020302,0.0032694339752197266,ASIC
1020302,0.0032689571380615234,ASIC
1020302,0.0032196044921875,ASIC
1020302,0.0045850276947021484,ASIC
1020302,0.004329204559326172,ASIC
1020302,0.003531932830810547,ASIC
1020302,0.003252267837524414,ASIC
1020302,0.0033562183380126953,ASIC
1020302,0.0035467147827148438,ASIC
1020302,0.003572225570678711,ASIC
1020302,0.0032558441162109375,ASIC
1020302,0.00327301025390625,ASIC
1020302,0.0033681392669677734,ASIC
1020302,0.003469228744506836,ASIC
1020302,0.003445148468017578,ASIC
1020302,0.0033881664276123047,ASIC
1020302,0.0035982131958007812,ASIC
1020302,0.0032415390014648438,ASIC
1020302,0.0035326480865478516,ASIC
1020302,0.0032699108123779297,ASIC
1020302,0.003227710723876953,ASIC
1020302,0.0032541751861572266,ASIC
1020302,0.003310680389404297,ASIC
1020302,0.0033118724822998047,ASIC
1020302,0.0031888484954833984,ASIC
1020302,0.0032341480255126953,ASIC
1020302,0.0032775402069091797,ASIC
1020302,0.003596067428588867,ASIC
1020302,0.003288745880126953,ASIC
1020302,0.0032329559326171875,ASIC
1020302,0.0032722949981689453,ASIC
1020302,0.0032720565795898438,ASIC
1020302,0.003635406494140625,ASIC
1020302,0.0032973289489746094,ASIC
1020302,0.0032501220703125,ASIC
1020302,0.0034029483795166016,ASIC
1020302,0.003294229507446289,ASIC
1020302,0.003270387649536133,ASIC
1020302,0.0032455921173095703,ASIC
1020302,0.0032825469970703125,ASIC
1020302,0.0032470226287841797,ASIC
1020302,0.0032608509063720703,ASIC
1020302,0.003530740737915039,ASIC
1020302,0.003500699996948242,ASIC
1020302,0.0038805007934570312,ASIC
1020302,0.003281831741333008,ASIC
1020302,0.0032858848571777344,ASIC
1020302,0.003929615020751953,ASIC
1020302,0.0035676956176757812,ASIC
1020302,0.0033087730407714844,ASIC
1020302,0.003206968307495117,ASIC
1020302,0.0034656524658203125,ASIC
1020302,0.003909111022949219,ASIC
1020302,0.0032417774200439453,ASIC
1020302,0.0032689571380615234,ASIC
1020302,0.00327301025390625,ASIC
1020302,0.0037353038787841797,ASIC
1020302,0.0032804012298583984,ASIC
1020302,0.0033485889434814453,ASIC
1020302,0.003317594528198242,ASIC
1020302,0.011455059051513672,ASIC
1020302,0.004762411117553711,ASIC
1020302,0.0034704208374023438,ASIC
1020302,0.014677047729492188,ASIC
1020302,0.009261369705200195,ASIC
1020302,0.004291534423828125,ASIC
1020302,0.003381013870239258,ASIC
1020302,0.003897428512573242,ASIC
1020302,0.003594636917114258,ASIC
1020302,0.003304719924926758,ASIC
1020302,0.003246784210205078,ASIC
1020302,0.0032393932342529297,ASIC
1020302,0.005695343017578125,ASIC
1020302,0.003820657730102539,ASIC
1020302,0.0035865306854248047,ASIC
1020302,0.00327301025390625,ASIC
1020302,0.003278970718383789,ASIC
1020302,0.005255937576293945,ASIC
1020302,0.0031747817993164062,ASIC
1020302,0.003847837448120117,ASIC
1020302,0.0037393569946289062,ASIC
1020302,0.003298044204711914,ASIC
1020302,0.0033082962036132812,ASIC
1020302,0.0032529830932617188,ASIC
1020302,0.0036208629608154297,ASIC
1020302,0.0031995773315429688,ASIC
1020302,0.003264904022216797,ASIC
1020302,0.0032949447631835938,ASIC
1020302,0.003236532211303711,ASIC
1020302,0.0034377574920654297,ASIC
1020302,0.0033500194549560547,ASIC
1020302,0.003437519073486328,ASIC
1020302,0.0033957958221435547,ASIC
1020302,0.0036058425903320312,ASIC
1020302,0.003267526626586914,ASIC
1020302,0.0032329559326171875,ASIC
1020302,0.003251314163208008,ASIC
1020302,0.0032193660736083984,ASIC
1020302,0.003687620162963867,ASIC
1020302,0.0036153793334960938,ASIC
1020302,0.003294229507446289,ASIC
1020302,0.003812551498413086,ASIC
1020302,0.0032579898834228516,ASIC
1020302,0.0032868385314941406,ASIC
1020302,0.0037145614624023438,ASIC
1020302,0.0031952857971191406,ASIC
1020302,0.003398895263671875,ASIC
1020302,0.0033864974975585938,ASIC
1020302,0.0040149688720703125,ASIC
1020302,0.003572702407836914,ASIC
1020302,0.0033512115478515625,ASIC
1020302,0.0032453536987304688,ASIC
1020302,0.003195524215698242,ASIC
1020302,0.003551006317138672,ASIC
1020302,0.003359079360961914,ASIC
1020302,0.003270864486694336,ASIC
1020302,0.003248929977416992,ASIC
1020302,0.0033736228942871094,ASIC
1020302,0.0032317638397216797,ASIC
1020302,0.0032181739807128906,ASIC
1020302,0.0032808780670166016,ASIC
1020302,0.0036499500274658203,ASIC
1020302,0.003328084945678711,ASIC
1020302,0.003337383270263672,ASIC
1020302,0.00336456298828125,ASIC
1020302,0.0034689903259277344,ASIC
1020302,0.003390073776245117,ASIC
1020302,0.0032417774200439453,ASIC
1020302,0.0032405853271484375,ASIC
1020302,0.0034401416778564453,ASIC
1020302,0.003239154815673828,ASIC
1020302,0.0032944679260253906,ASIC
1020302,0.00321197509765625,ASIC
1020302,0.0032868385314941406,ASIC
1020302,0.003416299819946289,ASIC
1020302,0.0033409595489501953,ASIC
1020302,0.0032553672790527344,ASIC
1020302,0.003265380859375,ASIC
1020302,0.0032515525817871094,ASIC
1020302,0.0034427642822265625,ASIC
1020302,0.003779172897338867,ASIC
1020302,0.003615856170654297,ASIC
1020302,0.0032138824462890625,ASIC
1020302,0.0031862258911132812,ASIC
1020302,0.003304004669189453,ASIC
1020302,0.0032651424407958984,ASIC
1020302,0.003312349319458008,ASIC
1020302,0.0033102035522460938,ASIC
1020302,0.003240823745727539,ASIC
1020302,0.003284454345703125,ASIC
1020302,0.003305673599243164,ASIC
1020302,0.00330352783203125,ASIC
1020302,0.0033020973205566406,ASIC
1020302,0.003232717514038086,ASIC
1020302,0.0032813549041748047,ASIC
1020302,0.003343343734741211,ASIC
1020302,0.003693819046020508,ASIC
1020302,0.004857540130615234,ASIC
1020302,0.0032930374145507812,ASIC
1020302,0.003314971923828125,ASIC
1020302,0.0032546520233154297,ASIC
1020302,0.0032775402069091797,ASIC
1020302,0.003690958023071289,ASIC
1020302,0.003303050994873047,ASIC
1020302,0.003417491912841797,ASIC
1020302,0.0034673213958740234,ASIC
1020302,0.0032613277435302734,ASIC
1020302,0.003551959991455078,ASIC
1020302,0.0033028125762939453,ASIC
1020302,0.0033338069915771484,ASIC
1020302,0.0033135414123535156,ASIC
1020302,0.0032525062561035156,ASIC
1020302,0.0032448768615722656,ASIC
1020302,0.0032126903533935547,ASIC
1020302,0.0037031173706054688,ASIC
1020302,0.0036017894744873047,ASIC
1020302,0.003634214401245117,ASIC
1020302,0.0036253929138183594,ASIC
1020302,0.0032842159271240234,ASIC
1020302,0.0032737255096435547,ASIC
1020302,0.0032830238342285156,ASIC
1020302,0.0032868385314941406,ASIC
1020302,0.0033485889434814453,ASIC
1020302,0.0033347606658935547,ASIC
1020302,0.003246307373046875,ASIC
1020302,0.0033941268920898438,ASIC
1020302,0.003269672393798828,ASIC
1020302,0.0032563209533691406,ASIC
1020302,0.004602670669555664,ASIC
1020302,0.003314495086669922,ASIC
1020302,0.003363370895385742,ASIC
1020302,0.0033538341522216797,ASIC
1020302,0.003348112106323242,ASIC
1020302,0.0035219192504882812,ASIC
1020302,0.004774808883666992,ASIC
1020302,0.003343820571899414,ASIC
1020302,0.0033004283905029297,ASIC
1020302,0.003611326217651367,ASIC
1020302,0.00331878662109375,ASIC
1020302,0.003633260726928711,ASIC
1020302,0.0032324790954589844,ASIC
1020302,0.0034945011138916016,ASIC
1020302,0.003455638885498047,ASIC
1020302,0.0036089420318603516,ASIC
1020302,0.003507852554321289,ASIC
1020302,0.003592252731323242,ASIC
1020302,0.0033049583435058594,ASIC
1020302,0.0032553672790527344,ASIC
1020302,0.0032715797424316406,ASIC
1020302,0.0032579898834228516,ASIC
1020302,0.0033512115478515625,ASIC
1020302,0.0032320022583007812,ASIC
1020302,0.003415346145629883,ASIC
1020302,0.003314971923828125,ASIC
1020302,0.003662109375,ASIC
1020302,0.0035746097564697266,ASIC
1020302,0.003280162811279297,ASIC
1020302,0.0032434463500976562,ASIC
1020302,0.003404855728149414,ASIC
1020302,0.0033528804779052734,ASIC
1020302,0.0033371448516845703,ASIC
1020302,0.0032885074615478516,ASIC
1020302,0.0032720565795898438,ASIC
1020302,0.003273487091064453,ASIC
1020302,0.0037131309509277344,ASIC
1020302,0.0033969879150390625,ASIC
1020302,0.0054357051849365234,ASIC
1020302,0.0041425228118896484,ASIC
1020302,0.003309488296508789,ASIC
1020302,0.00565791130065918,ASIC
1020302,0.005413055419921875,ASIC
1020302,0.0034036636352539062,ASIC
1020302,0.007364988327026367,ASIC
1020302,0.003573179244995117,ASIC
1020302,0.004571676254272461,ASIC
1020302,0.003276348114013672,ASIC
1020302,0.0032901763916015625,ASIC
1020302,0.003345489501953125,ASIC
1020302,0.0033283233642578125,ASIC
1020302,0.004899501800537109,ASIC
1020302,0.0032799243927001953,ASIC
1020302,0.0032494068145751953,ASIC
1020302,0.00384521484375,ASIC
1020302,0.0032644271850585938,ASIC
1020302,0.003280162811279297,ASIC
1020302,0.0033223628997802734,ASIC
1020302,0.0033223628997802734,ASIC
1020302,0.003473043441772461,ASIC
1020302,0.0032792091369628906,ASIC
1020302,0.017540454864501953,ASIC
1020302,0.0050640106201171875,ASIC
1020302,0.0038247108459472656,ASIC
1020302,0.0034618377685546875,ASIC
1020302,0.0036139488220214844,ASIC
1020302,0.00790715217590332,ASIC
1020302,0.006021022796630859,ASIC
1020302,0.0035293102264404297,ASIC
1020302,0.0033729076385498047,ASIC
1020302,0.0034554004669189453,ASIC
1020302,0.003297567367553711,ASIC
1020302,0.003747224807739258,ASIC
1020302,0.0071430206298828125,ASIC
1020302,0.0033054351806640625,ASIC
1020302,0.0033164024353027344,ASIC
1020302,0.003251314163208008,ASIC
1020302,0.0032749176025390625,ASIC
1020302,0.0036401748657226562,ASIC
